POP,DENSITY,GEONAME,state,state,place
689,1077.277604,"Crofton city, Nebraska",31,,11440
71,163.3125795,"Crookston village, Nebraska",31,,11475
578,690.374258,"Culbertson village, Nebraska",31,,11615
896,746.9722826,"Curtis city, Nebraska",31,,11825
32,104.010883,"Cushing village, Nebraska",31,,11860
1880,1305.211795,"Dakota City city, Nebraska",31,,12000
311,904.1954802,"Dalton village, Nebraska",31,,12070
97,299.4594805,"Danbury village, Nebraska",31,,12105
301,824.9617597,"Dannebrog village, Nebraska",31,,12140
286,438.6428195,"Davenport village, Nebraska",31,,12245
157,1016.356855,"Davey village, Nebraska",31,,12280
2815,1362.634652,"David City city, Nebraska",31,,12315
140,657.2382092,"Dawson village, Nebraska",31,,12420
161,981.1045342,"Daykin village, Nebraska",31,,12455
465,453.5646881,"Decatur village, Nebraska",31,,12525
205,1675.563515,"Denton village, Nebraska",31,,12770
744,1465.619491,"Deshler city, Nebraska",31,,12840
63,500.7464861,"Deweese village, Nebraska",31,,12945
504,1207.586538,"De Witt village, Nebraska",31,,13015
256,611.2680275,"Diller village, Nebraska",31,,13085
249,1132.860705,"Dix village, Nebraska",31,,13190
83,547.0380717,"Dixon village, Nebraska",31,,13225
598,1513.758714,"Dodge village, Nebraska",31,,13295
844,1660.22476,"Doniphan village, Nebraska",31,,13365
576,1209.968505,"Dorchester village, Nebraska",31,,13435
175,797.0763473,"Douglas village, Nebraska",31,,13505
143,314.8860005,"Du Bois village, Nebraska",31,,13750
190,825.269912,"Dunbar village, Nebraska",31,,13855
365,878.5413368,"Duncan village, Nebraska",31,,13890
106,465.7398332,"Dunning village, Nebraska",31,,13960
195,794.6923651,"Dwight village, Nebraska",31,,14065
1068,3096.847388,"Eagle village, Nebraska",31,,14100
93,337.3877631,"Eddyville village, Nebraska",31,,14380
470,595.1619994,"Edgar city, Nebraska",31,,14450
129,485.6036929,"Edison village, Nebraska",31,,14520
220,599.7885888,"Elba village, Nebraska",31,,14555
623,855.3810176,"Elgin city, Nebraska",31,,14730
97,748.1212341,"Elk Creek village, Nebraska",31,,14975
960,1380.438851,"Elm Creek village, Nebraska",31,,15360
649,1728.76835,"Elmwood village, Nebraska",31,,15430
104,601.9862599,"Elsie village, Nebraska",31,,15500
682,1317.698211,"Elwood village, Nebraska",31,,15570
50,188.4798267,"Elyria village, Nebraska",31,,15605
804,1698.312618,"Emerson village, Nebraska",31,,15710
47,182.3031071,"Emmet village, Nebraska",31,,15815
126,274.8483905,"Endicott village, Nebraska",31,,15920
90,240.1650563,"Ericson village, Nebraska",31,,16025
373,882.0510441,"Eustis village, Nebraska",31,,16165
372,834.7423981,"Ewing village, Nebraska",31,,16270
544,858.7530007,"Exeter village, Nebraska",31,,16340
3714,1548.129665,"Fairbury city, Nebraska",31,,16410
364,504.3882624,"Fairfield city, Nebraska",31,,16445
564,691.6006428,"Fairmont village, Nebraska",31,,16550
4214,1264.114831,"Falls City city, Nebraska",31,,16655
165,245.1583483,"Farnam village, Nebraska",31,,16725
120,694.2054572,"Farwell village, Nebraska",31,,16760
129,1179.765649,"Filley village, Nebraska",31,,16830
582,2064.939801,"Firth village, Nebraska",31,,16935
137,942.2665063,"Fordyce village, Nebraska",31,,17110
935,1424.322481,"Fort Calhoun city, Nebraska",31,,17145
50,224.2565299,"Foster village, Nebraska",31,,17320
929,936.2070201,"Franklin city, Nebraska",31,,17530
26519,2769.563359,"Fremont city, Nebraska",31,,17670
992,1199.476607,"Friend city, Nebraska",31,,17775
1259,965.6178424,"Fullerton city, Nebraska",31,,17810
193,733.8573738,"Funk village, Nebraska",31,,17880
32,130.2247928,"Gandy village, Nebraska",31,,17950
220,1312.259155,"Garland village, Nebraska",31,,18230
52,455.1747334,"Garrison village, Nebraska",31,,18300
2162,1058.963041,"Geneva city, Nebraska",31,,18405
954,1203.208958,"Genoa city, Nebraska",31,,18475
8360,1944.370481,"Gering city, Nebraska",31,,18580
1909,2197.884877,"Gibbon city, Nebraska",31,,18615
38,549.207011,"Gilead village, Nebraska",31,,18720
347,895.8796264,"Giltner village, Nebraska",31,,18825
288,1662.13549,"Glenvil village, Nebraska",31,,19070
158,909.6747679,"Goehner village, Nebraska",31,,19245
1535,1647.990302,"Gordon city, Nebraska",31,,19350
3475,967.9999841,"Gothenburg city, Nebraska",31,,19385
122,349.7775397,"Grafton village, Nebraska",31,,19455
51517,1732.313021,"Grand Island city, Nebraska",31,,19595
1115,1582.802069,"Grant city, Nebraska",31,,19910
439,697.5472036,"Greeley Center village, Nebraska",31,,20050
579,1407.334012,"Greenwood village, Nebraska",31,,20190
222,824.2965405,"Gresham village, Nebraska",31,,20225
5060,2154.377544,"Gretna city, Nebraska",31,,20260
2,15.6311514,"Gross village, Nebraska",31,,20295
207,412.0460337,"Guide Rock village, Nebraska",31,,20365
211,1129.398022,"Gurley village, Nebraska",31,,20435
302,762.222162,"Hadar village, Nebraska",31,,20470
150,618.1286764,"Haigler village, Nebraska",31,,20540
236,1386.984577,"Hallam village, Nebraska",31,,20610
81,418.5592827,"Halsey village, Nebraska",31,,20680
53,170.4567896,"Hamlet village, Nebraska",31,,20750
432,1248.833417,"Hampton village, Nebraska",31,,20785
47,449.4066682,"Harbine village, Nebraska",31,,20960
152,250.4189843,"Hardy village, Nebraska",31,,20995
238,778.053965,"Harrison village, Nebraska",31,,21240
1523,1566.180212,"Hartington city, Nebraska",31,,21275
954,1480.058746,"Harvard city, Nebraska",31,,21345
24991,1741.457701,"Hastings city, Nebraska",31,,21415
200,741.1718582,"Hayes Center village, Nebraska",31,,21660
551,1464.292525,"Hay Springs village, Nebraska",31,,21730
68,265.4992365,"Hazard village, Nebraska",31,,21765
70,964.8858683,"Heartwell village, Nebraska",31,,21835
1537,1093.463726,"Hebron city, Nebraska",31,,21905
796,1170.798863,"Hemingford village, Nebraska",31,,22045
995,1776.465155,"Henderson city, Nebraska",31,,22080
23,108.2054988,"Hendley village, Nebraska",31,,22115
105,359.4894552,"Henry village, Nebraska",31,,22150
268,1874.446157,"Herman village, Nebraska",31,,22185
663,883.8352897,"Hershey village, Nebraska",31,,22290
2139,2985.545571,"Hickman city, Nebraska",31,,22325
344,601.6374479,"Hildreth village, Nebraska",31,,22430
199,1234.352554,"Holbrook village, Nebraska",31,,22605
5555,1414.218751,"Holdrege city, Nebraska",31,,22640
230,1022.435044,"Holstein village, Nebraska",31,,22815
532,1436.730727,"Homer village, Nebraska",31,,22920
834,1283.077838,"Hooper city, Nebraska",31,,23025
146,546.2744098,"Hordville village, Nebraska",31,,23200
288,932.6171766,"Hoskins village, Nebraska",31,,23235
188,264.7800182,"Howard City village, Nebraska",31,,23270
547,948.9753727,"Howells village, Nebraska",31,,23340
231,1394.248174,"Hubbard village, Nebraska",31,,23375
66,194.1409988,"Hubbell village, Nebraska",31,,23410
838,628.0642935,"Humboldt city, Nebraska",31,,23445
794,1602.424361,"Humphrey city, Nebraska",31,,23480
44,124.916525,"Huntley village, Nebraska",31,,23550
190,364.7743333,"Hyannis village, Nebraska",31,,23655
2047,694.0188063,"Imperial city, Nebraska",31,,23690
553,443.1935769,"Indianola city, Nebraska",31,,23830
322,1343.577686,"Inglewood village, Nebraska",31,,23970
126,440.6406805,"Inman village, Nebraska",31,,24075
150,643.5136505,"Ithaca village, Nebraska",31,,24285
214,475.1599337,"Jackson village, Nebraska",31,,24355
113,493.9830303,"Jansen village, Nebraska",31,,24530
326,1483.248229,"Johnson village, Nebraska",31,,24670
61,114.498169,"Johnstown village, Nebraska",31,,24740
57,648.9457429,"Julian village, Nebraska",31,,24915
823,1215.235149,"Juniata village, Nebraska",31,,24950
33520,2401.144039,"Kearney city, Nebraska",31,,25055
945,1191.195494,"Kenesaw village, Nebraska",31,,25160
363,1221.048259,"Kennard village, Nebraska",31,,25230
79,176.4306131,"Kilgore village, Nebraska",31,,25405
2400,1158.661322,"Kimball city, Nebraska",31,,25475
23,292.310792,"Lamar village, Nebraska",31,,26175
950,965.2998878,"Laurel city, Nebraska",31,,26350
17143,3157.191899,"La Vista city, Nebraska",31,,26385
291,701.4965665,"Lawrence village, Nebraska",31,,26420
77,478.8213109,"Lebanon village, Nebraska",31,,26455
401,669.8747421,"Leigh village, Nebraska",31,,26560
110,1593.758524,"Leshara village, Nebraska",31,,26630
211,570.0677504,"Lewellen village, Nebraska",31,,26805
64,617.2493698,"Lewiston village, Nebraska",31,,26875
10004,2223.322476,"Lexington city, Nebraska",31,,26910
75,304.2086701,"Liberty village, Nebraska",31,,26980
280364,3043.758675,"Lincoln city, Nebraska",31,,28000
254,743.389908,"Lindsay village, Nebraska",31,,28105
84,225.7566681,"Linwood village, Nebraska",31,,28245
255,837.9126496,"Litchfield village, Nebraska",31,,28350
313,655.7668909,"Lodgepole village, Nebraska",31,,28420
286,493.6542325,"Long Pine city, Nebraska",31,,29050
389,1180.836827,"Loomis village, Nebraska",31,,29085
41,962.480472,"Lorton village, Nebraska",31,,29175
1224,2159.023017,"Louisville city, Nebraska",31,,29260
1000,1061.663245,"Loup City city, Nebraska",31,,29470
30,210.6446243,"Lushton village, Nebraska",31,,29645
328,830.0367613,"Lyman village, Nebraska",31,,29715
226,423.3380812,"Lynch village, Nebraska",31,,29750
814,1192.314349,"Lyons city, Nebraska",31,,29855
7526,1395.170525,"McCook city, Nebraska",31,,29925
410,877.1809476,"McCool Junction village, Nebraska",31,,29960
104,289.954823,"McGrew village, Nebraska",31,,30030
35,369.5292099,"McLean village, Nebraska",31,,30065
2364,2051.703187,"Madison city, Nebraska",31,,30240
231,205.0058501,"Madrid village, Nebraska",31,,30275
56,375.5588561,"Magnet village, Nebraska",31,,30310
403,2869.299733,"Malcolm village, Nebraska",31,,30345
118,866.4426527,"Malmo village, Nebraska",31,,30380
166,2458.685317,"Manley village, Nebraska",31,,30415
232,1120.544118,"Marquette village, Nebraska",31,,30730
90,862.6072991,"Martinsburg village, Nebraska",31,,30940
73,465.1009663,"Maskell village, Nebraska",31,,31045
170,358.4189443,"Mason City village, Nebraska",31,,31115
301,882.8178052,"Maxwell village, Nebraska",31,,31220
248,391.1682387,"Maywood village, Nebraska",31,,31325
551,905.2174063,"Mead village, Nebraska",31,,31395
301,986.5035305,"Meadow Grove village, Nebraska",31,,31465
111,1303.18292,"Melbeta village, Nebraska",31,,31570
114,1310.734309,"Memphis village, Nebraska",31,,31640
364,679.6173202,"Merna village, Nebraska",31,,31780
131,127.5738625,"Merriman village, Nebraska",31,,31815
2112,2710.911063,"Milford city, Nebraska",31,,32060
138,364.4619354,"Miller village, Nebraska",31,,32130
275,1151.602712,"Milligan village, Nebraska",31,,32200
802,2109.948425,"Minatare city, Nebraska",31,,32305
2996,1388.142484,"Minden city, Nebraska",31,,32340
1669,2485.733164,"Mitchell city, Nebraska",31,,32410
1,4.721344587,"Monowi village, Nebraska",31,,32550
288,1657.986552,"Monroe village, Nebraska",31,,32585
31,185.2988659,"Moorefield village, Nebraska",31,,32760
915,1524.479869,"Morrill village, Nebraska",31,,32830
137,772.7333934,"Morse Bluff village, Nebraska",31,,32865
481,1024.022861,"Mullen village, Nebraska",31,,33250
240,1857.898556,"Murdock village, Nebraska",31,,33320
475,1270.89384,"Murray village, Nebraska",31,,33425
80,591.5476809,"Naper village, Nebraska",31,,33530
100,433.7459242,"Naponee village, Nebraska",31,,33565
7347,1502.859138,"Nebraska City city, Nebraska",31,,33705
206,909.2726126,"Nehawka village, Nebraska",31,,33740
1527,1046.573612,"Neligh city, Nebraska",31,,33775
457,560.1784223,"Nelson city, Nebraska",31,,33880
143,471.6925636,"Nemaha village, Nebraska",31,,33950
20,64.28300538,"Nenzel village, Nebraska",31,,33985
326,963.8022709,"Newcastle village, Nebraska",31,,34090
720,1320.865536,"Newman Grove city, Nebraska",31,,34230
89,279.8797135,"Newport village, Nebraska",31,,34265
353,929.8840973,"Nickerson village, Nebraska",31,,34300
349,479.1578094,"Niobrara village, Nebraska",31,,34370
20,52.59953594,"Nora village, Nebraska",31,,34545
24348,2277.641893,"Norfolk city, Nebraska",31,,34615
43,463.8771597,"Norman village, Nebraska",31,,34650
1238,1571.346661,"North Bend city, Nebraska",31,,34720
291,709.8570917,"North Loup village, Nebraska",31,,34825
24110,1821.568984,"North Platte city, Nebraska",31,,35000
63,415.0547889,"Oak village, Nebraska",31,,35245
294,565.633986,"Oakdale village, Nebraska",31,,35385
1192,1284.55163,"Oakland city, Nebraska",31,,35490
23,314.7756823,"Obert village, Nebraska",31,,35560
149,733.5821237,"Oconto village, Nebraska",31,,35665
122,761.932005,"Octavia village, Nebraska",31,,35700
300,1140.339286,"Odell village, Nebraska",31,,35735
4543,916.5009828,"Ogallala city, Nebraska",31,,35980
112,449.0889156,"Ohiowa village, Nebraska",31,,36015
446970,3355.754036,"Omaha city, Nebraska",31,,37000
3631,1522.13774,"O'Neill city, Nebraska",31,,37105
59,205.6577917,"Ong village, Nebraska",31,,37140
349,777.8698877,"Orchard village, Nebraska",31,,37210
2078,1039.753524,"Ord city, Nebraska",31,,37280
385,641.7318312,"Orleans village, Nebraska",31,,37420
843,914.3427152,"Osceola city, Nebraska",31,,37525
832,1243.955924,"Oshkosh city, Nebraska",31,,37560
756,948.8487168,"Osmond city, Nebraska",31,,37595
173,1085.875158,"Otoe village, Nebraska",31,,37630
563,1041.99621,"Overton village, Nebraska",31,,37770
755,829.6939438,"Oxford village, Nebraska",31,,37910
163,666.9142282,"Page village, Nebraska",31,,38085
337,949.2573066,"Palisade village, Nebraska",31,,38130
474,888.6270841,"Palmer village, Nebraska",31,,38160
565,1660.312765,"Palmyra village, Nebraska",31,,38190
279,983.4273093,"Panama village, Nebraska",31,,38225
19597,2928.679967,"Papillion city, Nebraska",31,,38295
826,685.5629667,"Pawnee City city, Nebraska",31,,38575
495,479.6369176,"Paxton village, Nebraska",31,,38610
1055,1493.920487,"Pender village, Nebraska",31,,38750
782,1487.07263,"Peru city, Nebraska",31,,38960
325,869.9238019,"Petersburg village, Nebraska",31,,38995
289,986.5983703,"Phillips village, Nebraska",31,,39030
195,1814.068878,"Pickrell village, Nebraska",31,,39065
1739,1919.990729,"Pierce city, Nebraska",31,,39100
360,1220.427571,"Pilger village, Nebraska",31,,39135
1204,1112.495729,"Plainview city, Nebraska",31,,39170
338,1128.933844,"Platte Center village, Nebraska",31,,39310
6479,2085.264254,"Plattsmouth city, Nebraska",31,,39345
215,1910.531802,"Pleasant Dale village, Nebraska",31,,39380
350,1036.597019,"Pleasanton village, Nebraska",31,,39450
382,1210.727967,"Plymouth village, Nebraska",31,,39590
303,619.1777901,"Polk village, Nebraska",31,,39660
937,1288.058144,"Ponca city, Nebraska",31,,39695
326,544.7617797,"Potter village, Nebraska",31,,39870
309,948.5617509,"Prague village, Nebraska",31,,39975
27,473.9870268,"Preston village, Nebraska",31,,40325
60,216.3404329,"Primrose village, Nebraska",31,,40360
71,286.7738579,"Prosser village, Nebraska",31,,40430
39,154.1363108,"Ragan village, Nebraska",31,,40570
7329,4444.011549,"Ralston city, Nebraska",31,,40605
928,985.3899067,"Randolph city, Nebraska",31,,40675
1373,826.8313245,"Ravenna city, Nebraska",31,,40710
184,1399.26182,"Raymond village, Nebraska",31,,40780
948,922.6695748,"Red Cloud city, Nebraska",31,,40920
155,476.2492808,"Republican City village, Nebraska",31,,41130
66,262.7235028,"Reynolds village, Nebraska",31,,41235
72,336.4852859,"Richland village, Nebraska",31,,41375
358,987.3639405,"Rising City village, Nebraska",31,,41480
185,701.1009011,"Riverdale village, Nebraska",31,,41515
84,213.9383002,"Riverton village, Nebraska",31,,41760
283,2039.275521,"Roca village, Nebraska",31,,41830
103,463.0236555,"Rockville village, Nebraska",31,,42075
93,548.4988546,"Rogers village, Nebraska",31,,42145
164,837.6433078,"Rosalie village, Nebraska",31,,42250
254,953.520898,"Roseland village, Nebraska",31,,42355
60,423.9360765,"Royal village, Nebraska",31,,42495
162,258.159463,"Rulo village, Nebraska",31,,42670
851,739.7886805,"Rushville city, Nebraska",31,,42775
118,282.1066845,"Ruskin village, Nebraska",31,,42810
681,1034.258375,"St. Edward city, Nebraska",31,,43055
94,211.7029988,"St. Helena village, Nebraska",31,,43090
2349,1982.616189,"St. Paul city, Nebraska",31,,43265
107,172.3813569,"Salem village, Nebraska",31,,43370
347,614.8804285,"Santee village, Nebraska",31,,43475
507,473.8165864,"Sargent city, Nebraska",31,,43685
45,301.3786683,"Saronville village, Nebraska",31,,43755
6106,2259.084315,"Schuyler city, Nebraska",31,,44035
294,847.8479376,"Scotia village, Nebraska",31,,44070
14883,2367.16178,"Scottsbluff city, Nebraska",31,,44245
843,1319.288151,"Scribner city, Nebraska",31,,44280
7219,1689.491874,"Seward city, Nebraska",31,,44420
688,1223.600974,"Shelby village, Nebraska",31,,44595
1067,1456.120487,"Shelton village, Nebraska",31,,44700
337,1141.196594,"Shickley village, Nebraska",31,,45085
20,145.4028351,"Sholes village, Nebraska",31,,45190
144,684.742976,"Shubert village, Nebraska",31,,45225
6888,920.2977409,"Sidney city, Nebraska",31,,45295
361,1311.656764,"Silver Creek village, Nebraska",31,,45400
